"Row-names","Symbol","LB-Bile___log2FoldChange","LB-Bile___padj","data","LB_Rep1","LB_Rep2","Bile_Rep1","Bile_Rep2"
"VP1360",NA,-0.364828277856604,0.931671641767307," ",4.64288163084913,4.63007106291727,5.14221278070534,4.81885262136629
"VP1361",NA,-0.400489491735444,0.848884277463996," ",6.21359498034179,6.67452934237469,6.57494424110005,6.98979382034377
"VP1363",NA,-0.043899234640669,0.98173474305573," ",8.52188647514025,8.80592879547127,8.60814175666755,8.79276850818514
"VP1364",NA,0.23538118594687,0.931705276331622," ",7.56081311226611,8.18436301028814,7.58413968324343,7.72205790713558
"VP1365",NA,-0.595894165898196,0.448736743879543," ",9.49719676358073,10.0537565465903,10.3012934898134,10.4740529677233
"VP1366",NA,-0.922251554615607,0.0403187291258283," ",8.68918479316315,8.67880363694556,9.40359663136154,9.76263106875488
"VP1367",NA,-0.0653868168904291,0.975520355574818," ",10.4455685122815,10.6274716231689,10.4753456711562,10.7171354584478
"VP1368",NA,-0.100189893025544,0.959200968512569," ",9.26143909981646,9.27453627585607,9.25746945787979,9.4615082282042
"VP1369",NA,0.0204369063442742,0.988381637217289," ",8.43708518547326,8.27506041779821,8.29710559327183,8.3804576058448
"VP1370",NA,-0.067699129496536,0.979523538038763," ",7.38738155494456,7.56203522689281,7.23013648748507,7.75214361751944
"VP1371",NA,-0.400491055745625,0.663698293554102," ",8.33080459547955,8.34372441852453,8.70153285115499,8.76024070809911
"VP1372",NA,0.52112425679677,0.535212716750559," ",8.09567319466339,8.41725585718539,7.75071933197632,7.73884958656364
"VP1373",NA,0.840564440556055,0.348729627673164," ",8.58540294721625,9.32635670476883,7.76809454213055,8.45348501318958
"VP1374",NA,1.71622453660674,2.99728257076155e-07," ",11.9307503734315,11.7861457151345,9.94809805473462,10.3163048002618
"VP1375",NA,1.02294131444994,0.00370653380550871," ",12.1367555658395,11.9568313347689,11.0955469407655,10.9602545105648
"VP1376",NA,0.270917265335233,0.843747013519443," ",10.7841061941753,10.8008124700212,10.6377485323034,10.4015583319878
"VP1377",NA,0.247309476368399,0.884043979040614," ",12.150009795075,12.0451755751094,11.6939054833669,11.9919272473137
"VP1378",NA,0.0346465103990646,0.98173474305573," ",13.2347106203574,13.1969753240417,13.2042150447236,13.1583565340582
"VP1379",NA,0.34156093239642,0.767367881807605," ",9.76814253511446,9.78101516133938,9.25746945787979,9.58179508615114
"VP1380",NA,-1.0814885556591,0.390649896455118," ",14.275794782252,14.65572572991,16.202182646932,14.3717790445918
"VP1381",NA,-0.941713205708474,0.536860510558164," ",11.9720553097838,12.3774887189877,13.7789647462569,11.9212322535434
"VP1382",NA,-0.416791351770525,0.759185199882932," ",8.93972743639765,9.30067914624718,9.79547350705536,9.24937961287864
"VP1383",NA,-0.763867425813539,0.114022804789689," ",10.8199723541519,11.112593872426,11.6024264805472,11.8548104955951
"VP1384",NA,-1.00130753543188,0.0481470601690004," ",7.40122335924657,7.57637350913103,8.23598229760832,8.65093101839556
"VP1385",NA,-0.805534541597893,0.228923242402894," ",9.46213488172448,9.51681604354437,9.88976527842928,10.5974891789305
"VP1386",NA,-0.711515620600814,0.311095320126231," ",8.4184894174548,8.71165042731539,8.97278401162274,9.5082887350048
"VP1387",NA,-0.204834974910427,0.924730517577045," ",12.762842735197,13.0757381952594,13.0274690651839,13.2291429617594
"VP1388",NA,0.000469235552436851,0.999433260565379," ",11.5893023400344,11.5090283786957,11.6012151829938,11.4971611246663
"VP1389",NA,-0.194808246609121,0.931671641767307," ",11.9436655798822,12.103267019392,12.4072541028249,12.0070813966074
"VP1390",NA,-0.379491745073829,0.759185199882932," ",13.7877583478002,13.7111030827634,14.376325161143,13.832040647327
"VP1391",NA,-0.0304591180002671,0.985862151076533," ",8.35234009465912,8.65873049714111,8.33257394974431,8.69977608279681
"VP1392",NA,-0.152670205382749,0.943913998656243," ",8.28674452267554,8.24844482085478,8.54906024365606,8.29674743380483
"VP1393",NA,0.894640986035782,0.0246431266409996," ",9.46130926390976,9.42075946206502,8.57890341865539,8.53265520199202
"VP1394",NA,-0.115952317107597,0.953309967520926," ",10.3520113221724,10.4225080789547,10.3482591426344,10.6374393473633
"VP1395",NA,-0.33707668619135,0.784606369523324," ",8.13555164008796,8.21217589159762,8.38981635885741,8.59853530187095
"VP1396",NA,0.0205028931275568,0.988381637217289," ",8.55476849029947,8.58972823198712,8.65559286675046,8.45348501318958
"VP1397",NA,0.0528266802178888,0.979523538038763," ",7.86542528197385,7.90649841771254,7.85196378709874,7.81683608319232
"VP1398",NA,-0.0826608289869468,0.97330067289485," ",8.2679814652012,8.64519154403975,8.64622667955968,8.44327613150521
"VP1399",NA,-0.123531618289606,0.953309967520926," ",8.22192875238457,8.36865364334645,8.4009972537816,8.4267901551388
"VP1400",NA,0.135720172589294,0.950238472578111," ",8.45875737442034,8.37686856912826,8.23598229760832,8.32815593439074
